rating,date,skinType,skinTone,skinTrouble,repurchase,content
"5","2026.05.18","지성","","각질, 트러블","False","캡슐크림이라서 되게 신기햇어용 섞기 아까워서 쓰기 싫었는데 어쩔수없이... 위에 스파츌라가 있어서 하나씩 떠서 쓰기 좋아요 골고루 쓰려면 섞어야 하긴 할것 같아요 기획이라 2개 들어있어서 좋아요"
"5","2026.05.17","건성","여름쿨톤","잡티, 홍조","False","자극이 아예 없는 것 같지는 않아용
살짝 기름지네용 유분감이 없지 않아요
근데 여름엔 좀 무거울거같아용
그냥 정말...무난하네요"
"5","2026.05.15","복합성","쿨톤","홍조","False","친구가 추천해줘서 구입해야지 생각만하다가
이번에 포켓몬에디션 나와서 샀어요!
피부가 좋아지고 있는 것 같아 마음에 듭니다~"
"5","2026.05.15","지성","가을웜톤","잡티, 미백","False","탄력 보습에 좋아서 4통째 사용중. 리들샷 +캡슐 크림 뷰티디바이스 같이하면  나의 베스트템"
"5","2026.05.14","복합성","웜톤","미백, 주름","False","촉촉하면서 듬뿍 바르고 자면 팩한것 처럼 다음날 화장도 잘먹고 좋은것 닽아요"
"5","2026.05.12","건성","웜톤","트러블","False","캡슐 섞는거에 맛들렸어요,,,ㅎㅎ
촉촉하고 피부상태에 따라 비율을 다르게 해서 바르면 되니 좋아여~"
"5","2026.05.12","복합성","웜톤","트러블, 피지과다","False","친구 생일선물로 구매했습니다~ 
너무 좋다고 해서 저도 구매할까 고민중!!"
"5","2026.05.12","민감성","웜톤","트러블","False","촉촉하고 자극이 없어서 데일리로 사용중입니다~ 
캡슐도 터트리는 재미가 있어요!"
"5","2026.05.09","복합성","","각질, 트러블","False","캡슐크림 좋다는 소문만 들어봤지 직접 사용하는 건 처음이에요!
이번 에디션 패키지가 너무 귀여워서 구매하게 됐는데 제품도 사용감 좋네요 ^—^!"
"5","2026.05.09","복합성","겨울쿨톤","트러블, 모공","False","지성에겐 살짝 무거운 감이 있어요~~
저녁에 관리할때 캡슐이랑 크림 한스푼씩 올려서
촉촉하게 바르고 자요~
담날 피부 굿!!!"
"5","2026.05.07","지성","웜톤","잡티","False","피디알엔 캡슐 크림은 쓰기에  편한데 효과도 좋아서 자기전에  바르고 자면 다음날  아침 피부가 편해지고 광채가 나요. 특히 요즘처럼 건조할때  크림을 조금 많이 바르면 밀리잖아요. 이 캡슐크림은 그런게 없어서 더 좋네요"
"5","2026.05.06","복합성","가을웜톤","각질, 블랙헤드","False","알갱이 하나씩 꺼내는게 은근 어렵지만 수분 막을 만들어 주는거 같아요"
"5","2026.05.06","복합성","겨울쿨톤","블랙헤드, 모공","False","수부지인데 생각보다 꾸덕 건성에게 맞을것같은 느낌이지만 저녁에 마무리로 쓰고 쓸려고요 트러블만 안났으면 좋겠어요 ㅠㅠ"
"5","2026.05.05","복합성","가을웜톤","잡티, 각질","True","캡슐크림이라서 떠서 바르는 재미가 있어요
바르고나면 피부가 완전 촉촉"
"5","2026.05.03","복합성","가을웜톤","잡티, 탄력","False","이거 정말 신박하네요. 재미있어서라도 쓰게 돼요. 2 알 정도 발라주니까 다음 날 피부에 광이 나네요"
"5","2026.05.02","복합성","쿨톤","각질","False","크림인데 완전 흡수 잘되요 저녁에 팍팍쓰기 좋네요 영감을 내려줘서 더 좋아요 그리고 떠서 쓰는 캡슐이 너무 신기해요 ㅎㅎ 화장품 바르는 시간이 기대됩니다 뭔가 재미있는 놀이를 하는 것 같아요 흡수는 바로 되고요! 캡슐과 옆에 벨크림을 같이 섞으면 되요 저녁에는 듬뿍 바르고 자면 다음날 팩한것처럼 피부가 쫀쫀해져요!"
"5","2026.04.20","지성","웜톤","잡티","True","VT PDRN  캡슐크림100. 동봉된 미니 스패출라로  한 알  뜰때부터 행복해져요. 발림성 좋고 흡수 잘되고 끈적임 없고 아침에 피부에서 광채가 비칩니다.  물세안만 해도 화장도 잘먹지만 다음날 굳이 피부톤 보정이 필요할까 싶을 정도로 너무 마음에 듭니다"
"5","2026.03.31","복합성","웜톤","트러블, 블랙헤드","False","캡슐 형태라서 원하는대로 비율 조절할 수 있는게 가장 큰 장점인 크림이에요! 민트색 캡슐 부분은 쫀쫀한 제형이고 바깥쪽 투명한 크림은 젤 느낌의 가벼운 제형이라 피부 컨디션에 따라 비율 조절해서 섞어바르면 아주 좋습니당~ 
리들샷+피디알엔 앰플 발라주고 이 크림으로 마무리하면 굿굿👍👍"
"5","2026.03.31","복합성","봄웜톤","잡티, 트러블","False","원래 PDRN앰플과 리들샷만 줄곧 사서 쓰던 사람이었는데 이번에 조금 기름지지않고 촉촉한 크림을 쓰고싶어서 구매했습니다.
피부에 올롱볼롱 뭐가 올라오는게 수분이 부족해서였다는걸 깨닫고 수분크림으로 로션크림단계를 마무리하려고 하니 흡수가 빨라서 너무 많이 덧발라줘야 하더라고요.
근데 이 VT캡슐크림은 일반 수딩크림보다는 촉촉한 지속력이 오래가고 두께도 두툼해서 저녁에 바르고 자면 아침까지도 촉촉해요. 세안할때 부드러운 그 제형감이 남아있는게 느껴지거든요. 그리고 이걸 쓰니까 제 피부에선 무엇보다 건조함으로 인한 트러블이 안납니다. 그것만으로도 충분히 만족스러웠습니다 굿."
"5","2026.03.31","복합성","봄웜톤","트러블, 모공","False","크림 안에 캡슐이 분리되어 제품으로 나온다는 게 신기해서 사용해보고 싶던 제품이였는데 올영 세일 맞춰서 구매했습니다!
처음 받아서 열어봤을 때 들었던 생각은
캡슐 알이 하나씩 되어 있어서 생각한거보다 약간 징그러웟어요…ㅎㅎ(환공포증 있습니다)
사용하다보니 괜찮아졌어요

흰 크림 부분은 보습, 캡슐은 pdrn 성분이 들어서
원하는 성분이나 기능에 맞춰서 양을 조절해서 사용할 수 있는게 좋았어요!
나이트 케어로 바르고 자면 다음날 피부에 광 나는 느낌입니다⭐️"
"5","2026.03.31","복합성","","잡티, 미백","False","🙌 다양한 조합이 가능한 pdrn 수분크림🙌

✅️ 제형
제형은 대체적으로 수분감이 가득합니다! 투명한 부분은 수분젤 제형이기 때문에 수분 채우는 용도로 너무 무겁지 않게 사용할 수 있어요

✅️ 다양한 조합
수분젤 + 캡슐 형태이기 때문에 섞어 두고 사용해도 좋지만, 피부 컨디션에 따라 사용해도 좋아요!!
보습감을 주고 싶으면 수분젤 조금에 캡슐 많이, 수분감을 주고 싶으면 수분젤 많이에 캡슐 1개처럼 다양하게 사용할 수 있어 좋아요

✅️ 장벽 케어
그리 무겁지 않은 크림인데도 장벽 케어 성분이 들어 있어 붉은기 진정 등에 도움을 받았어요! 저는 리들샷, pdrn 에센스에 이어서 조합이 잘 맞아서 꾸준히 사용할 것 같아요
        
        
              
                ... 더 보기"
